date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,15:00:00,15:05:00,8.36,11.01,31.98,14127.86,167.61,13960.25,10305983.05,20305983.05,700000,5330,TARGET_HIT,5,False,True
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,15:05:00,15:15:00,11.03,8.07,-26.68,-15387.32,149.02,-15536.34,10305983.05,20305983.05,700000,5200,STOP_LOSS,10,False,True
2023-12-22,OW2,NIFTY,BULLISH,CE,21350,15:15:00,15:20:00,8.09,2.69,-66.71,-28435.05,95.82,-28530.87,10305983.05,20305983.05,700000,5265,FORCE_CLOSE,5,False,True
2023-12-22,T1,NIFTY,BULLISH,CE,21350,09:55:00,10:10:00,25.51,29.54,16.05,21768.56,384.46,21384.1,10327367.15,20327367.15,700000,5395,FORCE_CLOSE,15,False,False
2023-12-22,T3,NIFTY,BULLISH,CE,21350,12:45:00,13:05:00,19.79,16.07,-18.61,-19805.53,247.88,-20053.41,10307313.74,20307313.74,700000,5330,STOP_LOSS,20,False,False
2023-12-22,T3,NIFTY,BULLISH,CE,21350,13:05:00,13:10:00,16.11,10.26,-36.17,-31921.13,190.09,-32111.22,10275202.52,20275202.52,700000,5460,STOP_LOSS,5,False,False
2023-12-26,OW1,NIFTY,BULLISH,CE,21400,10:15:00,10:25:00,41.94,58.1,38.81,269951.8,2016.65,267935.15,10275202.52,20275202.52,700000,16705,TARGET_HIT,10,True,True
2023-12-26,OW1,NIFTY,BULLISH,CE,21450,10:25:00,10:35:00,28.02,38.43,37.44,259921.96,1997.87,257924.09,10275202.52,20275202.52,700000,24960,TARGET_HIT,10,True,True
2023-12-26,OW1,NIFTY,BULLISH,CE,21450,10:35:00,10:40:00,38.51,31.4,-18.3,-128938.04,1379.33,-130317.37,10275202.52,20275202.52,700000,18135,STOP_LOSS,5,True,True
2023-12-26,OW1,NIFTY,BULLISH,CE,21450,10:40:00,10:45:00,31.46,24.52,-21.92,-154408.91,1341.24,-155750.15,10275202.52,20275202.52,700000,22230,STOP_LOSS,5,True,True
2023-12-26,OW1,NIFTY,BULLISH,CE,21450,10:45:00,11:10:00,24.56,31.74,29.46,204234.95,1909.65,202325.3,10275202.52,20275202.52,700000,28470,TARGET_HIT,25,True,True
2023-12-26,OW1,NIFTY,BULLISH,CE,21450,11:10:00,11:30:00,31.8,28.05,-11.61,-82384.2,1453.86,-83838.06,10275202.52,20275202.52,700000,21970,FORCE_CLOSE,20,True,True
2023-12-26,OW2,NIFTY,BULLISH,CE,21450,11:45:00,12:35:00,29.16,22.41,-23.0,-161936.17,1329.29,-163265.46,10275202.52,20275202.52,700000,23985,STOP_LOSS,50,True,True
2023-12-26,OW2,NIFTY,BULLISH,CE,21450,12:35:00,12:40:00,22.45,17.83,-20.42,-144152.74,1359.98,-145512.72,10275202.52,20275202.52,700000,31200,STOP_LOSS,5,True,True
2023-12-26,OW2,NIFTY,BULLISH,CE,21450,12:40:00,12:45:00,17.87,13.42,-24.76,-174467.92,1311.52,-175779.44,10275202.52,20275202.52,700000,39195,FORCE_CLOSE,5,True,True
2023-12-26,OW3,NIFTY,BULLISH,CE,21450,13:20:00,13:55:00,15.77,13.37,-15.05,-106509.38,1418.34,-107927.72,10275202.52,20275202.52,700000,44395,STOP_LOSS,35,True,True
2023-12-26,OW3,NIFTY,BULLISH,CE,21450,13:55:00,14:05:00,13.39,11.29,-15.55,-109990.58,1412.86,-111403.44,10275202.52,20275202.52,700000,52260,STOP_LOSS,10,True,True
2023-12-26,OW3,NIFTY,BULLISH,CE,21450,14:05:00,14:10:00,11.31,7.59,-32.74,-230367.26,1223.68,-231590.94,10275202.52,20275202.52,700000,61945,STOP_LOSS,5,True,True
2023-12-26,OW3,NIFTY,BULLISH,CE,21450,14:10:00,14:15:00,7.61,16.37,115.66,807393.35,2868.67,804524.68,10275202.52,20275202.52,700000,92105,TARGET_HIT,5,True,True
2023-12-26,OW3,NIFTY,BULLISH,CE,21450,14:15:00,14:20:00,16.41,22.53,37.58,261399.87,2003.08,259396.79,10275202.52,20275202.52,700000,42705,FORCE_CLOSE,5,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,14:45:00,14:50:00,9.53,5.62,-40.86,-287087.1,1133.52,-288220.62,10275202.52,20275202.52,700000,73515,STOP_LOSS,5,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,14:50:00,15:00:00,5.64,4.51,-19.89,-140453.8,1365.58,-141819.38,10275202.52,20275202.52,700000,124280,STOP_LOSS,10,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,15:00:00,15:05:00,4.51,2.48,-45.01,-316049.18,1087.36,-317136.54,10275202.52,20275202.52,700000,155155,STOP_LOSS,5,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,15:05:00,15:10:00,2.48,3.33,34.27,238255.74,1966.39,236289.35,10275202.52,20275202.52,700000,282230,TARGET_HIT,5,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,15:10:00,15:15:00,3.33,6.67,100.6,702099.3,2701.78,699397.52,10275202.52,20275202.52,700000,210210,TARGET_HIT,5,True,True
2023-12-26,OW4,NIFTY,BULLISH,CE,21450,15:15:00,15:20:00,6.69,4.66,-30.24,-212843.81,1251.35,-214095.16,10275202.52,20275202.52,700000,104780,FORCE_CLOSE,5,True,True
2023-12-26,T1,NIFTY,BULLISH,CE,21400,10:00:00,10:10:00,41.23,38.51,-6.41,-46140.39,1513.07,-47653.46,10227549.06,20227549.06,700000,16965,FORCE_CLOSE,10,True,False
2023-12-26,T2,NIFTY,BULLISH,CE,21450,11:30:00,11:45:00,28.11,29.1,3.74,24715.51,1625.97,23089.54,10250638.6,20250638.6,700000,24895,FORCE_CLOSE,15,True,False
2023-12-26,T3,NIFTY,BULLISH,CE,21450,12:45:00,12:50:00,13.44,17.16,27.92,193650.04,1894.15,191755.89,10442394.49,20442394.49,700000,52065,TARGET_HIT,5,True,False
2023-12-26,T3,NIFTY,BULLISH,CE,21450,12:50:00,13:00:00,17.2,7.9,-53.96,-378217.21,987.29,-379204.5,10063189.99,20063189.99,700000,40690,STOP_LOSS,10,True,False
