date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2024-08-07,STRANGLE,NIFTY,NEUTRAL,SE,24300,09:15:00,12:15:00,49.21,29.17,40.72,1302.6,52.17,1250.43,-54887.13,-4887.13,50000,65,DECAY_TARGET,180,False,False
2024-08-13,STRANGLE,NIFTY,NEUTRAL,SE,24350,09:15:00,11:25:00,49.33,31.83,35.48,1137.5,52.45,1085.05,-53802.08,-3802.08,50000,65,DECAY_TARGET,130,True,False
2024-08-14,STRANGLE,NIFTY,NEUTRAL,SE,24200,09:15:00,11:30:00,49.04,34.17,30.32,966.55,52.68,913.87,-52888.21,-2888.21,50000,65,DECAY_TARGET,135,False,False
2024-08-19,STRANGLE,NIFTY,NEUTRAL,SE,24650,09:15:00,11:55:00,50.8,34.07,32.93,1087.45,52.74,1034.71,-51853.5,-1853.5,50000,65,DECAY_TARGET,160,False,False
2024-09-09,STRANGLE,NIFTY,NEUTRAL,SE,24800,09:15:00,12:05:00,52.45,31.88,39.22,1337.05,52.58,1284.47,-50569.03,-569.03,50000,65,DECAY_TARGET,170,False,False
2024-09-23,STRANGLE,NIFTY,NEUTRAL,SE,25850,09:15:00,11:15:00,56.78,39.04,31.24,1153.1,53.49,1099.61,-49469.42,530.58,50000,65,DECAY_TARGET,120,False,False
2024-10-01,STRANGLE,NIFTY,NEUTRAL,SE,25800,09:15:00,11:25:00,55.56,38.48,30.74,1110.2,53.39,1056.81,-48412.61,1587.39,50000,65,DECAY_TARGET,130,True,False
2024-10-07,STRANGLE,NIFTY,NEUTRAL,SE,25100,09:15:00,10:45:00,52.81,119.38,-126.06,-4327.05,61.61,-4388.66,-52801.27,-2801.27,50000,65,STOP_LOSS,90,False,False
2024-10-08,STRANGLE,NIFTY,NEUTRAL,SE,24850,09:15:00,12:05:00,51.87,33.45,35.51,1197.3,52.72,1144.58,-51656.69,-1656.69,50000,65,DECAY_TARGET,170,True,False
2024-10-09,STRANGLE,NIFTY,NEUTRAL,SE,25050,09:15:00,10:45:00,52.83,90.54,-71.38,-2451.15,58.64,-2509.79,-54166.48,-4166.48,50000,65,STOP_LOSS,90,False,False
2024-10-11,STRANGLE,NIFTY,NEUTRAL,SE,25000,09:15:00,11:50:00,52.32,34.96,33.18,1128.4,52.89,1075.51,-53090.97,-3090.97,50000,65,DECAY_TARGET,155,False,False
2024-10-21,STRANGLE,NIFTY,NEUTRAL,SE,24950,09:15:00,09:35:00,51.9,101.02,-94.64,-3192.8,59.68,-3252.48,-56343.45,-6343.45,50000,65,STOP_LOSS,20,False,False
2024-10-22,STRANGLE,NIFTY,NEUTRAL,SE,24800,09:15:00,10:25:00,51.14,94.15,-84.1,-2795.65,58.95,-2854.6,-59198.05,-9198.05,50000,65,STOP_LOSS,70,True,False
2024-10-23,STRANGLE,NIFTY,NEUTRAL,SE,24400,09:15:00,10:15:00,50.3,86.18,-71.33,-2332.2,58.09,-2390.29,-61588.34,-11588.34,50000,65,STOP_LOSS,60,False,False
2024-10-28,STRANGLE,NIFTY,NEUTRAL,SE,24250,09:15:00,10:20:00,48.86,81.61,-67.03,-2128.75,57.56,-2186.31,-63774.65,-13774.65,50000,65,STOP_LOSS,65,False,False
2024-10-29,STRANGLE,NIFTY,NEUTRAL,SE,24350,09:15:00,09:35:00,50.04,80.62,-61.11,-1987.7,57.51,-2045.21,-65819.86,-15819.86,50000,65,STOP_LOSS,20,True,False
2024-10-30,STRANGLE,NIFTY,NEUTRAL,SE,24350,09:15:00,13:10:00,50.39,29.92,40.62,1330.55,52.3,1278.25,-64541.61,-14541.61,50000,65,DECAY_TARGET,235,False,False
2024-11-05,STRANGLE,NIFTY,NEUTRAL,SE,23900,09:15:00,11:25:00,48.1,31.86,33.76,1055.6,52.41,1003.19,-63538.42,-13538.42,50000,65,DECAY_TARGET,130,True,False
2024-11-06,STRANGLE,NIFTY,NEUTRAL,SE,24300,09:15:00,13:30:00,49.29,79.55,-61.39,-1966.9,57.37,-2024.27,-65562.69,-15562.69,50000,65,STOP_LOSS,255,False,False
2024-11-08,STRANGLE,NIFTY,NEUTRAL,SE,24200,09:15:00,12:30:00,48.83,28.7,41.22,1308.45,52.11,1256.34,-64306.35,-14306.35,50000,65,DECAY_TARGET,195,False,False
2024-11-12,STRANGLE,NIFTY,NEUTRAL,SE,24250,09:15:00,12:40:00,49.89,108.92,-118.32,-3836.95,60.42,-3897.37,-68203.72,-18203.72,50000,65,STOP_LOSS,205,True,False
2024-11-13,STRANGLE,NIFTY,NEUTRAL,SE,23800,09:15:00,13:45:00,48.22,28.51,40.88,1281.15,52.07,1229.08,-66974.64,-16974.64,50000,65,DECAY_TARGET,270,False,False
2024-11-18,STRANGLE,NIFTY,NEUTRAL,SE,23600,09:15:00,09:25:00,46.26,77.71,-67.99,-2044.25,57.06,-2101.31,-69075.95,-19075.95,50000,65,STOP_LOSS,10,False,False
2024-11-19,STRANGLE,NIFTY,NEUTRAL,SE,23550,09:15:00,09:30:00,46.69,75.57,-61.85,-1877.2,56.85,-1934.05,-71010.0,-21010.0,50000,65,STOP_LOSS,15,True,False
2024-11-22,STRANGLE,NIFTY,NEUTRAL,SE,23400,09:15:00,10:00:00,45.74,95.74,-109.31,-3250.0,58.89,-3308.89,-74318.89,-24318.89,50000,65,STOP_LOSS,45,False,False
2024-11-25,STRANGLE,NIFTY,NEUTRAL,SE,24250,09:15:00,11:45:00,48.9,31.45,35.69,1134.25,52.4,1081.85,-73237.04,-23237.04,50000,65,DECAY_TARGET,150,False,False
2024-12-02,STRANGLE,NIFTY,NEUTRAL,SE,24150,09:15:00,11:10:00,48.54,33.07,31.87,1005.55,52.55,953.0,-72284.04,-22284.04,50000,65,DECAY_TARGET,115,False,False
2024-12-03,STRANGLE,NIFTY,NEUTRAL,SE,24350,09:15:00,11:50:00,50.04,33.89,32.27,1049.75,52.69,997.06,-71286.98,-21286.98,50000,65,DECAY_TARGET,155,True,False
2024-12-16,STRANGLE,NIFTY,NEUTRAL,SE,24750,09:15:00,13:05:00,50.99,32.87,35.54,1177.8,52.63,1125.17,-70161.81,-20161.81,50000,65,DECAY_TARGET,230,False,False
2024-12-18,STRANGLE,NIFTY,NEUTRAL,SE,24300,09:15:00,11:35:00,49.05,33.89,30.91,985.4,52.65,932.75,-69229.06,-19229.06,50000,65,DECAY_TARGET,140,False,False
2024-12-20,STRANGLE,NIFTY,NEUTRAL,SE,23950,09:15:00,10:05:00,47.93,78.22,-63.2,-1968.85,57.18,-2026.03,-71255.09,-21255.09,50000,65,STOP_LOSS,50,False,False
2024-12-23,STRANGLE,NIFTY,NEUTRAL,SE,23750,09:15:00,11:55:00,46.99,32.82,30.16,921.05,52.46,868.59,-70386.5,-20386.5,50000,65,DECAY_TARGET,160,False,False
2024-12-31,STRANGLE,NIFTY,NEUTRAL,SE,23550,09:15:00,11:00:00,46.28,32.14,30.55,919.1,52.36,866.74,-69519.76,-19519.76,50000,65,DECAY_TARGET,105,True,False
2025-01-03,STRANGLE,NIFTY,NEUTRAL,SE,24200,09:15:00,09:55:00,48.64,83.97,-72.64,-2296.45,57.8,-2354.25,-71874.01,-21874.01,50000,65,STOP_LOSS,40,False,False
2025-01-07,STRANGLE,NIFTY,NEUTRAL,SE,23700,09:15:00,11:05:00,47.27,32.63,30.97,951.6,52.45,899.15,-70974.86,-20974.86,50000,65,DECAY_TARGET,110,True,False
2025-01-10,STRANGLE,NIFTY,NEUTRAL,SE,23550,09:15:00,09:45:00,45.98,77.02,-67.51,-2017.6,56.97,-2074.57,-73049.43,-23049.43,50000,65,STOP_LOSS,30,False,False
2025-01-13,STRANGLE,NIFTY,NEUTRAL,SE,23200,09:15:00,10:30:00,44.54,74.7,-67.71,-1960.4,56.68,-2017.08,-75066.51,-25066.51,50000,65,STOP_LOSS,75,False,False
2025-01-14,STRANGLE,NIFTY,NEUTRAL,SE,23150,09:15:00,11:40:00,44.98,30.92,31.26,913.9,52.18,861.72,-74204.79,-24204.79,50000,65,DECAY_TARGET,145,True,False
2025-01-22,STRANGLE,NIFTY,NEUTRAL,SE,23100,09:15:00,11:00:00,44.11,30.75,30.29,868.4,52.13,816.27,-73388.52,-23388.52,50000,65,DECAY_TARGET,105,False,False
2025-01-27,STRANGLE,NIFTY,NEUTRAL,SE,22950,09:15:00,11:55:00,43.64,26.77,38.66,1096.55,51.7,1044.85,-72343.67,-22343.67,50000,65,DECAY_TARGET,160,False,False
2025-01-29,STRANGLE,NIFTY,NEUTRAL,SE,23050,09:15:00,11:15:00,44.9,30.76,31.49,919.1,52.16,866.94,-71476.73,-21476.73,50000,65,DECAY_TARGET,120,False,False
2025-02-03,STRANGLE,NIFTY,NEUTRAL,SE,23300,09:15:00,11:05:00,45.88,30.78,32.91,981.5,52.21,929.29,-70547.44,-20547.44,50000,65,DECAY_TARGET,110,False,False
2025-02-05,STRANGLE,NIFTY,NEUTRAL,SE,23800,09:15:00,11:35:00,47.01,32.22,31.46,961.35,52.4,908.95,-69638.49,-19638.49,50000,65,DECAY_TARGET,140,False,False
2025-02-10,STRANGLE,NIFTY,NEUTRAL,SE,23550,09:15:00,09:35:00,45.99,73.8,-60.47,-1807.65,56.64,-1864.29,-71502.78,-21502.78,50000,65,STOP_LOSS,20,False,False
2025-02-11,STRANGLE,NIFTY,NEUTRAL,SE,23400,09:15:00,10:15:00,45.8,75.84,-65.59,-1952.6,56.85,-2009.45,-73512.23,-23512.23,50000,65,STOP_LOSS,60,True,False
2025-02-12,STRANGLE,NIFTY,NEUTRAL,SE,23050,09:15:00,09:35:00,43.92,73.57,-67.51,-1927.25,56.54,-1983.79,-75496.02,-25496.02,50000,65,STOP_LOSS,20,False,False
2025-02-14,STRANGLE,NIFTY,NEUTRAL,SE,23100,09:15:00,10:35:00,44.12,80.73,-82.98,-2379.65,57.28,-2436.93,-77932.95,-27932.95,50000,65,STOP_LOSS,80,False,False
2025-02-17,STRANGLE,NIFTY,NEUTRAL,SE,22800,09:15:00,11:10:00,43.18,28.28,34.51,968.5,51.84,916.66,-77016.29,-27016.29,50000,65,DECAY_TARGET,115,False,False
2025-02-18,STRANGLE,NIFTY,NEUTRAL,SE,22950,09:15:00,10:30:00,44.01,71.2,-61.78,-1767.35,56.3,-1823.65,-78839.94,-28839.94,50000,65,STOP_LOSS,75,True,False
2025-03-03,STRANGLE,NIFTY,NEUTRAL,SE,22200,09:15:00,09:50:00,40.51,81.37,-100.86,-2655.9,57.2,-2713.1,-81553.04,-31553.04,50000,65,STOP_LOSS,35,False,False
2025-03-04,STRANGLE,NIFTY,NEUTRAL,SE,21950,09:15:00,09:50:00,40.98,65.75,-60.44,-1610.05,55.61,-1665.66,-83218.7,-33218.7,50000,65,STOP_LOSS,35,True,False
2025-03-07,STRANGLE,NIFTY,NEUTRAL,SE,22500,09:15:00,11:45:00,41.92,28.58,31.82,867.1,51.82,815.28,-82403.42,-32403.42,50000,65,DECAY_TARGET,150,False,False
2025-03-11,STRANGLE,NIFTY,NEUTRAL,SE,22350,09:15:00,11:00:00,41.1,66.76,-62.43,-1667.9,55.72,-1723.62,-84127.04,-34127.04,50000,65,STOP_LOSS,105,True,False
2025-03-17,STRANGLE,NIFTY,NEUTRAL,SE,22350,09:15:00,09:20:00,41.13,98.27,-138.93,-3714.1,58.97,-3773.07,-87900.11,-37900.11,50000,65,STOP_LOSS,5,False,False
2025-03-18,STRANGLE,NIFTY,NEUTRAL,SE,22650,09:15:00,12:35:00,42.72,28.13,34.15,948.35,51.81,896.54,-87003.57,-37003.57,50000,65,DECAY_TARGET,200,True,False
2025-03-19,STRANGLE,NIFTY,NEUTRAL,SE,22850,09:15:00,11:20:00,44.63,31.01,30.52,885.3,52.18,833.12,-86170.45,-36170.45,50000,65,DECAY_TARGET,125,False,False
2025-03-24,STRANGLE,NIFTY,NEUTRAL,SE,23500,09:15:00,13:55:00,46.38,77.64,-67.4,-2031.9,57.05,-2088.95,-88259.4,-38259.4,50000,65,STOP_LOSS,280,False,False
2025-03-25,STRANGLE,NIFTY,NEUTRAL,SE,23750,09:15:00,11:55:00,46.8,28.14,39.87,1212.9,51.97,1160.93,-87098.47,-37098.47,50000,65,DECAY_TARGET,160,True,False
