date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2026-01-19,RANGE_B,NIFTY,BULLISH,CE,25500,10:25:00,10:55:00,39.88,63.41,59.0,4588.33,71.58,4516.75,41735.46,91735.46,7776.46,195,TARGET_HIT,30,False,False
2026-01-19,RANGE_B,NIFTY,BEARISH,PE,25600,13:45:00,13:50:00,33.66,21.31,-36.7,-3212.25,61.36,-3273.61,38461.85,88461.85,8751.78,260,STOP_LOSS,5,False,False
2026-01-19,RANGE_B,NIFTY,BEARISH,PE,25600,14:20:00,14:25:00,11.12,18.22,63.76,5992.67,77.38,5915.29,44377.14,94377.14,9399.16,845,TARGET_HIT,5,False,False
2026-01-19,RANGE_B,NIFTY,BEARISH,PE,25600,14:30:00,14:35:00,11.28,6.26,-44.51,-4244.09,61.45,-4305.54,40071.6,90071.6,9534.77,845,STOP_LOSS,5,False,False
2026-01-19,RANGE_B,NIFTY,BEARISH,PE,25650,14:50:00,15:00:00,25.12,36.1,43.74,4284.64,75.54,4209.1,44280.7,94280.7,9794.9,390,TARGET_HIT,10,False,False
2026-01-28,RANGE_B,NIFTY,BULLISH,CE,25250,10:25:00,10:35:00,33.99,66.77,96.43,8522.13,80.15,8441.98,52722.68,102722.68,8837.83,260,TARGET_HIT,10,False,False
2026-01-28,RANGE_B,NIFTY,BEARISH,PE,25350,11:20:00,11:40:00,37.85,66.62,75.99,3739.62,63.95,3675.67,56398.35,106398.35,4920.92,130,TARGET_HIT,20,False,False
2026-01-28,RANGE_B,NIFTY,BULLISH,CE,25250,12:45:00,13:20:00,33.74,16.59,-50.83,-2229.61,53.32,-2282.93,54115.42,104115.42,4386.32,130,STOP_LOSS,35,False,False
2026-01-28,RANGE_B,NIFTY,BULLISH,CE,25250,13:35:00,13:40:00,12.86,5.57,-56.66,-2841.24,53.73,-2894.97,51220.45,101220.45,5014.8,390,STOP_LOSS,5,False,False
2026-01-28,RANGE_B,NIFTY,BULLISH,CE,25200,14:10:00,14:25:00,21.21,38.05,79.35,3282.25,61.5,3220.75,54441.2,104441.2,4136.62,195,TARGET_HIT,15,False,False
