date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-05-04,T4,SENSEX,BULLISH,CE,61600,14:35:00,14:40:00,44.6,37.45,-15.87,-112287.18,1189.57,-113476.75,199243229.78,199743229.78,700000,15700,STOP_LOSS,5,True,False
2023-05-04,T4,SENSEX,BULLISH,CE,61600,14:40:00,14:45:00,37.53,50.32,34.36,238701.33,1685.81,237015.52,199480245.3,199980245.3,700000,18660,FORCE_CLOSE,5,True,False
2023-05-08,OW0,NIFTY,BULLISH,CE,18150,09:15:00,09:20:00,29.94,40.7,36.21,123786.32,1001.29,122785.03,199480245.3,199980245.3,700000,11505,TARGET_HIT,5,False,True
2023-05-08,OW0,NIFTY,BULLISH,CE,18200,09:20:00,09:25:00,14.87,15.19,2.36,4970.11,563.5,4406.61,199480245.3,199980245.3,700000,15535,FORCE_CLOSE,5,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18200,10:10:00,10:15:00,20.0,25.52,27.88,74331.74,757.1,73574.64,199480245.3,199980245.3,700000,13455,TARGET_HIT,5,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18200,10:15:00,10:20:00,25.58,41.82,63.84,196372.91,1038.79,195334.12,199480245.3,199980245.3,700000,12090,TARGET_HIT,5,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,10:20:00,10:40:00,14.49,19.26,33.15,72494.51,647.17,71847.34,199480245.3,199980245.3,700000,15210,TARGET_HIT,20,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,10:40:00,10:50:00,19.3,13.73,-28.73,-74984.98,499.67,-75484.65,199480245.3,199980245.3,700000,13455,STOP_LOSS,10,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,10:50:00,11:05:00,13.75,9.56,-30.35,-63780.25,406.37,-64186.62,199480245.3,199980245.3,700000,15210,STOP_LOSS,15,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18200,11:05:00,11:15:00,33.42,44.56,33.57,117943.65,1013.29,116930.36,199480245.3,199980245.3,700000,10595,TARGET_HIT,10,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,11:15:00,11:35:00,14.81,20.39,37.91,81168.94,650.45,80518.49,199480245.3,199980245.3,700000,14560,TARGET_HIT,20,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,11:35:00,12:00:00,20.43,26.1,28.03,72648.66,737.95,71910.71,199480245.3,199980245.3,700000,12805,TARGET_HIT,25,False,True
2023-05-08,OW1,NIFTY,BULLISH,CE,18250,12:00:00,12:45:00,26.16,28.32,8.5,24914.31,748.79,24165.52,199480245.3,199980245.3,700000,11505,FORCE_CLOSE,45,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,13:20:00,13:40:00,30.12,25.25,-15.99,-51864.84,671.43,-52536.27,199480245.3,199980245.3,700000,10660,STOP_LOSS,20,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,13:40:00,13:45:00,25.31,21.43,-15.15,-43593.83,604.18,-44198.01,199480245.3,199980245.3,700000,11245,STOP_LOSS,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,13:45:00,13:55:00,21.47,35.52,65.78,165333.43,865.07,164468.36,199480245.3,199980245.3,700000,11765,TARGET_HIT,10,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18300,13:55:00,14:00:00,5.81,3.89,-32.93,-30945.4,204.06,-31149.46,199480245.3,199980245.3,700000,16120,STOP_LOSS,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18300,14:00:00,14:05:00,3.89,5.07,30.59,20420.01,227.7,20192.31,199480245.3,199980245.3,700000,17290,TARGET_HIT,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18300,14:05:00,14:10:00,5.09,2.89,-43.11,-35717.01,172.39,-35889.4,199480245.3,199980245.3,700000,16250,STOP_LOSS,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,14:10:00,14:30:00,27.59,21.16,-23.15,-69366.1,592.18,-69958.28,199480245.3,199980245.3,700000,10790,STOP_LOSS,20,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,14:30:00,14:55:00,21.2,17.52,-17.19,-42562.79,519.44,-43082.23,199480245.3,199980245.3,700000,11570,STOP_LOSS,25,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,14:55:00,15:05:00,17.56,5.71,-67.39,-140875.58,283.4,-141158.98,199480245.3,199980245.3,700000,11895,STOP_LOSS,10,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,15:05:00,15:10:00,5.73,17.04,198.25,159629.39,477.92,159151.47,199480245.3,199980245.3,700000,14105,TARGET_HIT,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,15:10:00,15:15:00,17.08,24.23,42.15,85033.67,628.92,84404.75,199480245.3,199980245.3,700000,11895,TARGET_HIT,5,False,True
2023-05-08,OW2,NIFTY,BULLISH,CE,18250,15:15:00,15:20:00,24.27,31.2,28.78,76065.85,754.46,75311.39,199480245.3,199980245.3,700000,10985,FORCE_CLOSE,5,False,True
2023-05-08,T1,NIFTY,BULLISH,CE,18200,09:25:00,09:40:00,15.23,20.16,32.68,75696.92,681.05,75015.87,199555261.17,200055261.17,700000,15340,TARGET_HIT,15,False,False
2023-05-08,T1,NIFTY,BULLISH,CE,18200,09:40:00,09:45:00,20.2,28.14,39.59,107887.32,821.99,107065.33,199662326.5,200162326.5,700000,13585,TARGET_HIT,5,False,False
2023-05-08,T1,NIFTY,BULLISH,CE,18200,09:45:00,10:10:00,28.2,19.96,-29.07,-96386.35,620.3,-97006.65,199565319.85,200065319.85,700000,11700,FORCE_CLOSE,25,False,False
2023-05-08,T3,NIFTY,BULLISH,CE,18250,12:45:00,13:05:00,28.38,22.19,-21.66,-68003.3,625.29,-68628.59,199496691.26,199996691.26,700000,10985,STOP_LOSS,20,False,False
2023-05-08,T3,NIFTY,BULLISH,CE,18250,13:05:00,13:15:00,22.23,32.61,46.96,123412.41,824.67,122587.74,199619279.0,200119279.0,700000,11895,TARGET_HIT,10,False,False
2023-05-08,T3,NIFTY,BULLISH,CE,18300,13:15:00,13:20:00,6.27,5.23,-16.29,-17365.3,251.78,-17617.08,199601661.92,200101661.92,700000,16835,FORCE_CLOSE,5,False,False
