date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2024-10-03,W2,SENSEX,BEARISH,PE,82500,13:20:00,13:50:00,15.97,64.45,303.53,30056.96,108.1,29948.86,1134699.87,1184699.87,10000,620,TARGET_HIT,129,True,False
2024-10-08,W3,NIFTY,BEARISH,PE,24900,14:50:00,14:55:00,1.7,0.14,-91.8,-9147.53,54.63,-9202.16,1125497.71,1175497.71,10000,5850,STOP_LOSS,39,True,False
2024-10-10,W1,SENSEX,BULLISH,CE,82000,09:55:00,10:35:00,53.52,30.01,-43.92,-4231.25,59.12,-4290.37,1121207.34,1171207.34,10000,180,STOP_LOSS,334,True,False
2024-10-17,W1,SENSEX,BEARISH,PE,81000,09:45:00,10:35:00,52.15,32.55,-37.58,-3527.88,59.65,-3587.53,1117619.81,1167619.81,10000,180,STOP_LOSS,344,True,False
2024-10-24,W1,SENSEX,BEARISH,PE,79600,09:45:00,09:50:00,36.59,18.4,-49.71,-4729.38,58.19,-4787.57,1112832.24,1162832.24,10000,260,STOP_LOSS,344,True,False
2024-11-05,W3,NIFTY,BULLISH,CE,24250,15:00:00,15:10:00,1.52,0.22,-85.58,-8557.35,55.64,-8612.99,1104219.25,1154219.25,10000,6565,STOP_LOSS,29,True,False
2024-11-07,W1,SENSEX,BEARISH,PE,79600,09:55:00,10:00:00,58.42,149.7,156.26,14605.34,85.22,14520.12,1118739.37,1168739.37,10000,160,TARGET_HIT,334,True,False
2024-11-14,W1,SENSEX,BULLISH,CE,78200,10:00:00,10:05:00,49.27,27.27,-44.66,-4400.6,59.29,-4459.89,1114279.48,1164279.48,10000,200,STOP_LOSS,329,True,False
2024-11-19,W3,NIFTY,BEARISH,PE,23600,14:50:00,14:55:00,1.68,23.02,1267.73,126229.06,269.19,125959.87,1240239.35,1290239.35,10000,5915,TARGET_HIT,39,True,False
2024-11-28,W1,SENSEX,BULLISH,CE,80600,10:00:00,10:20:00,46.14,27.29,-40.87,-3771.36,59.01,-3830.37,1236408.98,1286408.98,10000,200,STOP_LOSS,329,True,False
2024-11-28,W2,SENSEX,BULLISH,CE,79700,13:55:00,14:10:00,6.14,0.01,-99.84,-9934.29,51.64,-9985.93,1226423.05,1276423.05,10000,1620,STOP_LOSS,94,True,False
2024-12-05,W1,SENSEX,BEARISH,PE,80700,09:45:00,10:55:00,59.73,189.77,217.72,20806.48,94.38,20712.1,1247135.15,1297135.15,10000,160,TARGET_HIT,344,True,False
2024-12-05,W2,SENSEX,BULLISH,CE,81800,13:35:00,14:10:00,18.05,137.22,660.36,64351.26,156.3,64194.96,1311330.11,1361330.11,10000,540,TARGET_HIT,114,True,False
2024-12-05,W3,SENSEX,BEARISH,PE,81500,14:50:00,14:55:00,10.45,261.57,2402.82,236048.06,399.22,235648.84,1546978.95,1596978.95,10000,940,TARGET_HIT,39,True,False
2024-12-12,W1,SENSEX,BEARISH,PE,81300,10:35:00,15:15:00,45.35,27.05,-40.36,-4027.04,60.04,-4087.08,1542891.87,1592891.87,10000,220,STOP_LOSS,294,True,False
2024-12-19,W1,SENSEX,BULLISH,CE,79700,09:40:00,09:45:00,42.83,25.56,-40.32,-3798.67,59.33,-3858.0,1539033.87,1589033.87,10000,220,STOP_LOSS,349,True,False
2024-12-26,W1,SENSEX,BEARISH,PE,78400,10:00:00,10:45:00,42.15,130.48,209.53,19431.36,91.91,19339.45,1558373.32,1608373.32,10000,220,TARGET_HIT,329,True,False
2024-12-26,W2,SENSEX,BEARISH,PE,78100,13:30:00,13:40:00,10.97,0.49,-95.54,-9434.59,52.21,-9486.8,1548886.52,1598886.52,10000,900,STOP_LOSS,119,True,False
2025-01-02,W1,SENSEX,BULLISH,CE,79000,09:55:00,10:45:00,50.87,149.57,194.02,17765.77,89.33,17676.44,1566562.96,1616562.96,10000,180,TARGET_HIT,334,True,False
2025-01-02,W2,SENSEX,BULLISH,CE,79900,13:15:00,14:45:00,14.35,67.47,370.25,36125.78,116.41,36009.37,1602572.33,1652572.33,10000,680,TARGET_HIT,134,True,False
2025-01-09,W1,SENSEX,BEARISH,PE,77500,10:45:00,11:15:00,32.43,19.31,-40.46,-3937.03,59.71,-3996.74,1598575.59,1648575.59,10000,300,STOP_LOSS,284,True,False
2025-01-16,W1,SENSEX,BEARISH,PE,76800,09:40:00,11:55:00,37.28,24.15,-35.22,-3414.53,60.38,-3474.91,1595100.68,1645100.68,10000,260,STOP_LOSS,349,True,False
2025-01-23,W1,SENSEX,BULLISH,CE,76700,09:35:00,14:00:00,41.52,20.06,-51.69,-5151.14,58.43,-5209.57,1589891.11,1639891.11,10000,240,STOP_LOSS,354,True,False
2025-01-30,W1,SENSEX,BULLISH,CE,76900,10:00:00,11:00:00,42.97,24.86,-42.14,-3983.23,59.13,-4042.36,1585848.75,1635848.75,10000,220,STOP_LOSS,329,True,False
2025-01-30,W2,SENSEX,BEARISH,PE,76500,13:25:00,14:05:00,15.32,59.75,290.0,28435.0,105.63,28329.37,1614178.12,1664178.12,10000,640,TARGET_HIT,124,True,False
2025-01-30,W3,SENSEX,BULLISH,CE,76800,15:00:00,15:05:00,2.79,17.57,530.92,52945.41,140.59,52804.82,1666982.94,1716982.94,10000,3580,TARGET_HIT,29,True,False
2025-02-06,W1,SENSEX,BEARISH,PE,77800,11:10:00,12:10:00,31.03,17.77,-42.72,-4242.42,59.65,-4302.07,1662680.87,1712680.87,10000,320,STOP_LOSS,259,True,False
2025-02-06,W3,SENSEX,BULLISH,CE,78100,15:00:00,15:10:00,12.37,4.59,-62.9,-6227.12,56.79,-6283.91,1656396.96,1706396.96,10000,800,STOP_LOSS,29,True,False
2025-02-11,W3,NIFTY,BULLISH,CE,23150,14:50:00,14:55:00,1.51,0.0,-100.0,-9932.98,53.31,-9986.29,1646410.67,1696410.67,10000,6565,STOP_LOSS,39,True,False
2025-02-13,W1,SENSEX,BULLISH,CE,76800,09:50:00,10:25:00,35.56,20.2,-43.2,-4301.21,59.62,-4360.83,1642049.84,1692049.84,10000,280,STOP_LOSS,339,True,False
2025-02-13,W2,SENSEX,BEARISH,PE,76300,13:25:00,13:30:00,10.56,39.44,273.46,27147.09,104.03,27043.06,1669092.9,1719092.9,10000,940,TARGET_HIT,124,True,False
2025-03-06,W1,SENSEX,BEARISH,PE,73200,09:45:00,09:50:00,33.06,11.19,-66.16,-6560.52,56.35,-6616.87,1662476.03,1712476.03,10000,300,STOP_LOSS,344,True,False
2025-03-06,W2,SENSEX,BULLISH,CE,74400,13:45:00,14:25:00,5.95,1.99,-66.63,-6662.64,56.36,-6719.0,1655757.03,1705757.03,10000,1680,STOP_LOSS,104,True,False
2025-03-13,W1,SENSEX,BULLISH,CE,74500,09:55:00,10:40:00,32.92,20.6,-37.42,-3695.09,60.32,-3755.41,1652001.62,1702001.62,10000,300,STOP_LOSS,334,True,False
2025-03-20,W1,SENSEX,BEARISH,PE,75500,10:05:00,10:15:00,29.22,15.24,-47.84,-4752.81,58.94,-4811.75,1647189.87,1697189.87,10000,340,STOP_LOSS,324,True,False
2025-03-20,W2,SENSEX,BULLISH,CE,76400,13:10:00,13:55:00,11.56,46.03,298.06,29639.62,107.59,29532.03,1676721.9,1726721.9,10000,860,TARGET_HIT,139,True,False
2025-03-27,W1,SENSEX,BULLISH,CE,77800,09:55:00,12:00:00,48.84,26.65,-45.44,-4438.18,59.07,-4497.25,1672224.65,1722224.65,10000,200,STOP_LOSS,334,True,False
2025-04-17,W1,SENSEX,BULLISH,CE,77200,09:40:00,10:05:00,39.05,19.53,-49.98,-4684.1,57.99,-4742.09,1667482.56,1717482.56,10000,240,STOP_LOSS,349,True,False
2025-04-17,W2,SENSEX,BULLISH,CE,78500,13:10:00,13:50:00,18.72,78.77,320.85,31228.49,109.44,31119.05,1698601.61,1748601.61,10000,520,TARGET_HIT,139,True,False
2025-04-24,W1,SENSEX,BEARISH,PE,79700,09:40:00,09:50:00,52.43,30.82,-41.23,-3890.96,59.23,-3950.19,1694651.42,1744651.42,10000,180,STOP_LOSS,349,True,False
2025-04-29,W3,NIFTY,BEARISH,PE,24300,15:10:00,15:15:00,1.21,0.12,-90.12,-8948.89,54.86,-9003.75,1685647.67,1735647.67,10000,8190,STOP_LOSS,19,True,False
2025-05-08,W2,SENSEX,BEARISH,PE,80400,13:20:00,13:25:00,8.38,3.94,-52.94,-5232.85,58.17,-5291.02,1680356.65,1730356.65,10000,1180,STOP_LOSS,129,True,False
2025-05-08,W3,SENSEX,BEARISH,PE,80200,14:50:00,14:55:00,4.38,1.63,-62.85,-6274.56,56.88,-6331.44,1674025.21,1724025.21,10000,2280,STOP_LOSS,39,True,False
2025-05-15,W1,SENSEX,BEARISH,PE,80700,10:00:00,10:25:00,46.41,29.93,-35.51,-3296.52,59.79,-3356.31,1670668.9,1720668.9,10000,200,STOP_LOSS,329,True,False
2025-05-15,W2,SENSEX,BULLISH,CE,81900,13:05:00,13:10:00,23.23,125.08,438.52,42778.25,125.81,42652.44,1713321.34,1763321.34,10000,420,TARGET_HIT,144,True,False
2025-05-22,W1,SENSEX,BULLISH,CE,81200,09:55:00,10:05:00,43.42,25.46,-41.36,-3950.69,59.36,-4010.05,1709311.29,1759311.29,10000,220,STOP_LOSS,334,True,False
2025-05-22,W3,SENSEX,BULLISH,CE,81100,14:55:00,15:00:00,4.42,0.59,-86.67,-8655.8,53.52,-8709.32,1700601.97,1750601.97,10000,2260,STOP_LOSS,34,True,False
2025-05-27,W3,NIFTY,BULLISH,CE,24850,14:55:00,15:15:00,2.16,0.93,-57.12,-5704.97,60.13,-5765.1,1694836.87,1744836.87,10000,4615,STOP_LOSS,34,True,False
2025-05-29,W1,SENSEX,BEARISH,PE,81200,10:30:00,12:55:00,51.44,30.4,-40.91,-3787.85,59.05,-3846.9,1690989.97,1740989.97,10000,180,STOP_LOSS,299,True,False
2025-05-29,W3,SENSEX,BULLISH,CE,81600,15:00:00,15:10:00,6.88,71.27,935.3,92712.15,196.71,92515.44,1783505.41,1833505.41,10000,1440,TARGET_HIT,29,True,False
